Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Age Group,Salary Band,Experience Level,Employee Tenure Group,Attrition Percentage,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,Employee Risk Category
59,0,1.04745610812676,1,1,91,1,-0.4375028351475091,2,2,3,-0.21883841241202642,1.4552868555177443,7,11,3,4,0,20,2,2,4,3,1,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,55+,,Senior Level,Junior Employee,0.0,Travel Frequently,Sales,Life Sciences,Female,Sales Executive,Single,Medium Risk
29,0,1.3028036378668848,2,3,94,3,0.4974209740085685,3,1,2,-0.8074042777134766,-1.3150560660846742,0,23,4,4,1,6,3,3,5,4,0,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,26-35,,Mid Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,Low Risk
31,0,0.6929444891671688,1,4,95,3,1.038692652993666,3,1,2,-0.8503249653636185,0.6270791223093914,1,17,3,2,0,1,4,3,1,1,1,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,26-35,,Entry Level,New Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Research Scientist,Single,Low Risk
32,0,-0.6308961019127028,1,3,96,2,0.005355811294843447,3,2,2,-0.06011685956719493,-0.9791632301152251,1,17,3,2,2,10,3,3,10,4,0,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,26-35,,Mid Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,Low Risk
36,0,-1.6622026297951495,6,3,97,2,-0.5359158676902541,4,1,4,-0.7362239293827958,1.0806047213359238,3,12,3,2,0,5,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,36-45,,Entry Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,Low Risk
31,0,-0.14003386027634593,8,4,98,3,-0.2406767700620191,3,2,4,-0.44172851808033736,0.8950906864071904,1,23,4,4,0,11,2,3,11,7,1,8,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,26-35,,Senior Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,Low Risk
35,0,-0.06566079336174639,1,4,100,3,-1.6676657419318217,2,2,1,-0.4655261270744754,1.2231132299857235,0,14,3,2,0,16,2,3,15,13,2,8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,26-35,,Senior Level,Loyal Employee,0.0,Travel Rarely,Sales,Marketing,Male,Sales Executive,Single,Low Risk
45,0,-1.5109773937354638,6,4,101,4,-0.6835354165043717,3,3,1,1.432545668859768,0.10595333328231313,4,14,3,2,0,17,3,4,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,36-45,Low Salary,Senior Level,,0.0,Travel Rarely,Research & Development,Other,Male,Research Director,Married,High Risk
37,0,-1.0052405387161871,7,4,102,1,-1.7660787744745667,3,3,3,1.5215742239360524,1.538206007493466,4,13,3,1,0,16,3,4,5,2,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,36-45,Low Salary,Senior Level,Junior Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Research Director,Single,Low Risk
46,0,0.35330748359049763,5,2,103,2,0.6942470390940585,3,2,2,-0.31487876299551215,-0.5464376895503993,8,22,4,4,1,16,2,3,4,2,0,2,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,46-55,,Senior Level,Junior Employee,0.0,Travel Rarely,Human Resources,Medical,Male,Human Resources,Divorced,High Risk
30,0,0.12275097615523907,1,1,104,4,-0.5359158676902541,2,2,4,-0.29256850456350775,0.23679694428129097,1,12,3,3,2,10,1,2,10,8,3,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,26-35,,Mid Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Medium Risk
35,0,1.0201859835914067,1,3,105,2,-1.7660787744745667,2,1,3,-0.77425760804307,1.6815577617565782,1,18,3,1,0,6,3,3,6,4,0,4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,26-35,,Mid Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Research Scientist,Single,Low Risk
55,0,-1.7142637766353692,1,2,106,1,0.20218187638033347,3,3,4,0.7938348417492412,0.5310896633273271,3,14,3,4,1,24,4,3,1,0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,46-55,Low Salary,Executive Level,New Employee,0.0,Travel Rarely,Sales,Life Sciences,Male,Sales Executive,Married,Low Risk
38,0,-0.5689185461505365,6,3,107,2,0.645040522822686,1,2,4,-0.2494353382616325,0.19730494139115912,7,12,3,4,3,17,3,3,13,11,1,9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,36-45,,Senior Level,Loyal Employee,0.0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Divorced,Medium Risk
34,0,0.868960747531721,1,2,110,1,1.3831382668932737,3,2,2,-0.4627639046019415,0.4810570902707899,1,15,3,3,0,5,2,3,5,2,1,3,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,26-35,,Entry Level,Junior Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,Low Risk
56,0,1.4812989984619238,7,3,112,4,-0.8311549653184892,1,3,4,0.16086093823551562,1.0378802769280941,4,11,3,1,0,37,3,2,6,4,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,55+,Low Salary,Executive Level,Experienced Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,Medium Risk
23,0,-0.6482498175261093,2,1,113,3,-0.19147025379064658,3,1,1,-0.8883586440238926,-0.6739083180961274,3,13,3,3,1,3,3,3,0,0,0,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,18-25,,Entry Level,,0.0,Travel Rarely,Sales,Technical Degree,Male,Sales Representative,Divorced,Low Risk
51,0,-0.9184719606491543,9,4,116,4,1.4815512994360187,3,1,4,-0.9408408710020364,0.6200520755317879,3,23,4,2,2,10,4,3,4,2,0,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,46-55,,Mid Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Low Risk
30,0,-1.275462681839232,2,3,117,3,1.6291708482501361,2,2,4,-0.4995227113518155,0.2131860671085431,1,19,3,1,3,11,3,3,11,10,10,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,26-35,,Senior Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,Low Risk
46,1,-0.33092473202381806,9,2,118,3,-0.09305722124790157,2,3,4,0.6620980776745484,-0.10078238291478293,1,16,3,4,0,9,3,3,9,8,4,7,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,46-55,Low Salary,Mid Level,Experienced Employee,0.07,Travel Rarely,Sales,Medical,Male,Sales Executive,Single,Low Risk
40,0,-0.6755199420614625,1,4,119,3,0.5958340065513135,2,4,2,1.487365161006979,-0.027841637363258218,1,22,4,4,1,22,3,2,22,3,11,11,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,36-45,Low Salary,Executive Level,Veteran Employee,0.0,Travel Frequently,Research & Development,Life Sciences,Male,Healthcare Representative,Married,Medium Risk
51,0,-0.4226515145518241,21,4,120,3,0.251388392651706,3,2,4,-0.22563772926749445,-0.8278006425256449,0,22,4,4,0,11,2,1,10,7,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,46-55,,Senior Level,Experienced Employee,0.0,Travel Rarely,Sales,Marketing,Male,Sales Executive,Single,Medium Risk
30,0,1.3176782512498049,4,2,121,3,-0.14226373751927407,2,2,2,-0.2749327764696376,0.7655119438281811,1,12,3,2,3,11,4,2,11,8,2,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,26-35,,Senior Level,Loyal Employee,0.0,Travel Rarely,Sales,Medical,Female,Sales Executive,Divorced,High Risk
46,0,-0.4077769011689042,1,3,124,3,-1.2740136117608418,2,3,1,0.8860505766015262,-1.5699973231761304,2,13,3,3,1,21,5,2,10,9,9,5,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,46-55,Low Salary,Executive Level,Experienced Employee,0.0,Travel Frequently,Research & Development,Medical,Male,Healthcare Representative,Married,High Risk
32,0,0.7202146137025219,6,4,125,2,1.038692652993666,3,2,3,-0.3172160281645793,1.4037083321701342,1,16,3,1,0,12,0,3,11,8,5,7,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,26-35,,Senior Level,Loyal Employee,0.0,Travel Rarely,Sales,Medical,Male,Sales Executive,Single,Low Risk
54,0,1.0276232902828666,2,4,126,1,-0.2898832863333916,3,3,3,1.4971391789867141,1.361546051504513,9,12,3,1,1,16,5,1,4,3,0,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,46-55,Low Salary,Senior Level,Junior Employee,0.0,Travel Rarely,Research & Development,Technical Degree,Female,Research Director,Married,Medium Risk
24,0,1.3647811936290513,3,2,128,1,-1.6184592256604493,3,2,3,-0.3195532933336464,0.4505597072559906,0,21,4,1,1,4,2,2,3,2,0,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,18-25,,Entry Level,Junior Employee,0.0,Travel Rarely,Sales,Other,Female,Sales Executive,Married,Medium Risk
28,0,-1.6919518565609895,4,3,129,2,-1.1263940629467242,3,2,3,-0.48486168438221255,-0.7659626308827338,1,15,3,2,0,5,3,4,5,4,0,4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,26-35,,Entry Level,Junior Employee,0.0,Non-Travel,Sales,Medical,Male,Sales Executive,Married,Low Risk
58,0,-0.29869640302749156,10,4,131,4,-1.4216331605749593,3,4,3,1.5657697834965945,1.418886753209758,0,13,3,3,0,38,1,2,37,10,1,8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,55+,Low Salary,Executive Level,Veteran Employee,0.0,Travel Rarely,Sales,Medical,Male,Sales Executive,Single,Medium Risk
44,0,-0.7771631335114152,23,3,132,2,0.05456232756621595,3,2,2,-0.9478526665092378,1.507989706349771,4,12,3,3,1,17,3,4,3,2,1,2,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,36-45,,Senior Level,Junior Employee,0.0,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Married,Low Risk
37,1,0.011191375783339787,6,4,133,3,-0.14226373751927407,3,1,1,-0.9412658283055032,1.311935101254632,4,22,4,4,0,7,3,3,3,2,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,36-45,,Mid Level,Junior Employee,0.07,Travel Rarely,Human Resources,Human Resources,Male,Human Resources,Divorced,High Risk
32,0,0.060773420393072805,1,1,134,4,0.251388392651706,3,1,1,-0.7536471788249326,0.12155337712859297,1,13,3,4,0,1,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,26-35,,Entry Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,Low Risk
20,1,0.16985391853448545,6,3,137,4,0.005355811294843447,2,1,4,-0.7600215383769339,0.7687443853458787,1,18,3,2,0,1,5,3,1,0,1,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,18-25,,Entry Level,New Employee,0.07,Travel Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,Medium Risk
34,0,-0.3408411409457646,6,4,138,1,-1.2248070954894692,3,2,3,-0.35992423716298777,-0.25734498511978976,1,14,3,3,0,16,3,3,16,13,2,10,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,26-35,,Senior Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Other,Female,Research Scientist,Single,Low Risk
37,0,0.5888221954867294,2,2,139,3,1.6783773645215088,2,2,4,-0.28470679444937286,0.2159968858195845,5,14,3,4,1,17,2,4,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,36-45,,Senior Level,New Employee,0.0,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,Low Risk
59,0,1.5308810430716568,2,4,140,3,-1.6676657419318217,2,5,4,2.6222136399149374,1.069361446491758,9,21,4,4,1,30,3,3,3,2,2,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,55+,Low Salary,Executive Level,Junior Employee,0.0,Non-Travel,Human Resources,Human Resources,Female,Manager,Married,Low Risk
50,0,0.7747548627732282,1,3,141,1,0.349801425194451,3,5,2,2.4794279859501094,-0.6406001163702867,3,19,3,1,0,28,1,2,8,3,0,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,46-55,Low Salary,Executive Level,Experienced Employee,0.0,Travel Frequently,Research & Development,Life Sciences,Female,Research Director,Married,High Risk
25,1,-1.3944595889025913,5,3,142,3,-0.9787745141326066,2,2,3,-0.16125669779228166,1.7772661388675384,1,11,3,4,0,6,1,3,6,4,0,3,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,18-25,,Mid Level,Experienced Employee,0.07,Travel Rarely,Sales,Marketing,Male,Sales Executive,Single,Medium Risk
25,0,1.1838067308035256,7,1,143,4,-0.09305722124790157,2,1,4,-0.7678832484910688,1.76855260086331,1,11,3,3,2,2,2,3,2,2,2,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,18-25,,Entry Level,New Employee,0.0,Travel Rarely,Research & Development,Medical,Male,Research Scientist,Married,Low Risk
22,0,-0.6656035331395159,15,3,144,2,-0.3390898026047641,3,1,4,-0.7717078642222696,1.3311892094252658,1,15,3,3,0,1,5,3,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,18-25,,Entry Level,,0.0,Travel Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,Low Risk
51,0,1.6201287233691761,1,4,145,1,-1.7660787744745667,2,3,1,0.2084561562237917,1.61381703082048,3,20,4,3,0,23,1,2,13,12,12,8,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46-55,Low Salary,Executive Level,Loyal Employee,0.0,Travel Frequently,Research & Development,Medical,Female,Healthcare Representative,Single,Medium Risk
34,1,-0.3581948565591712,7,3,147,1,0.005355811294843447,1,2,3,-0.09113874272026776,1.2049834492995064,1,24,4,4,0,9,3,3,9,7,0,6,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,26-35,,Mid Level,Experienced Employee,0.07,Travel Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Single,Medium Risk
54,0,-1.6374116074902831,26,3,148,4,-1.7660787744745667,4,4,4,2.3000960038871403,-0.06213362563796348,2,12,3,3,0,23,3,3,5,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,46-55,Low Salary,Executive Level,Junior Employee,0.0,Non-Travel,Human Resources,Human Resources,Female,Manager,Single,Medium Risk
24,0,0.804504089539068,18,1,150,2,-0.6835354165043717,3,1,3,-0.7923182934404069,-0.14842576006693492,0,12,3,3,1,6,2,3,5,3,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,18-25,,Mid Level,Junior Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Low Risk
34,0,0.5665102754123496,6,4,151,3,-1.0279810304039791,2,2,2,-0.4245177472899339,0.09653709060032438,6,15,3,3,1,12,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,26-35,,Senior Level,New Employee,0.0,Travel Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced,Low Risk
37,0,0.9582084278292404,3,3,152,3,1.038692652993666,3,3,4,0.1965573517267227,0.02710986843760144,2,12,3,1,0,12,3,3,5,3,1,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,36-45,Low Salary,Senior Level,Junior Employee,0.0,Travel Rarely,Sales,Life Sciences,Male,Sales Executive,Single,Low Risk
34,0,1.367260295859538,5,3,153,3,-1.0279810304039791,2,3,1,1.0896051249621,-1.2224395895558595,2,12,3,4,0,14,6,3,11,10,5,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,26-35,Low Salary,Senior Level,Loyal Employee,0.0,Travel Rarely,Research & Development,Medical,Female,Manager,Single,Low Risk
36,0,1.6473988479045294,11,2,154,2,1.2847252343505287,3,3,4,0.6873830372308202,1.214118610110391,0,14,3,3,1,10,6,3,9,7,2,8,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,36-45,Low Salary,Mid Level,Experienced Employee,0.0,Travel Frequently,Sales,Technical Degree,Female,Sales Executive,Married,Low Risk
